2020-04-27,Apuane,Carrara,5
2020-04-27,Apuane,Massa,7
2020-04-27,Lunigiana,Fosdinovo,1
2020-04-27,Lunigiana,Podenzana,1
2020-04-27,Lunigiana,Pontremoli,1
2020-04-27,Piana di Lucca,Capannori,1
2020-04-27,Piana di Lucca,Lucca,3
2020-04-27,Valle del Serchio,Castelnuovo Garfagnana,2
2020-04-27,Valle del Serchio,Coreglia Antelminelli,1
2020-04-27,Valle del Serchio,Gallicano,1
2020-04-27,Valle del Serchio,Minucciano,1
2020-04-27,Zona Pisana,Cascina,2
2020-04-27,Zona Pisana,Pisa,3
2020-04-27,Zona Pisana,San Giuliano Terme,2
2020-04-27,Alta val di Cecina Val d'Era,Casciana Terme Lari,1
2020-04-27,Alta val di Cecina Val d'Era,Peccioli,1
2020-04-27,Alta val di Cecina Val d'Era,Santa Maria a Monte,1
2020-04-27,Zona Livornese,Collesalvetti,2
2020-04-27,Zona Livornese,Livorno,5
2020-04-27,Bassa val di Cecina Val di Cornia,Bibbona,1
2020-04-27,Bassa val di Cecina Val di Cornia,Cecina,1
2020-04-27,Versilia,Camaiore,4
2020-04-27,Versilia,Forte dei Marmi,2
2020-04-27,Versilia,Massarosa,1
2020-04-27,Versilia,Pietrasanta,4
2020-04-27,Versilia,Seravezza,2
2020-04-27,Versilia,Stazzema,1
2020-04-27,Versilia,Viareggio,12
