2020-04-23,Apuane,Carrara,	1
2020-04-23,Apuane,Massa,	2
2020-04-23,Apuane,Montignoso,	1
2020-04-23,Zona Pisana,Pisa,	1
2020-04-23,Zona Pisana,Vicopisano,	1
2020-04-23,Zona Pisana,Casciana Terme Lari,	1
2020-04-23,Zona Pisana,Massarosa,	1
2020-04-23,Zona Pisana,Viareggio,	1
