2020-04-21,Apuane,Carrara,	1
2020-04-21,Apuane,Massa,	3
2020-04-21,Piana di Lucca,Altopascio,	1
2020-04-21,Zona Pisana,Pisa,	1
2020-04-21,Zona Pisana,San Giuliano Terme,	1
2020-04-21,Zona Livornese,Collesalvetti,	1
2020-04-21,Zona Livornese,Livorno,	1
2020-04-21,Versilia,Viareggio,	1
